failures,higher,school,Walc,absences,age,sex,Dalc,goout,studytime,health,Mjob_at_home,freetime,romantic,Medu_4,nursery,activities,internet,traveltime,famrel,is_approved
0.0,1.0,0.0,0.0,0.0625,0.2857142857142856,0.0,0.0,0.0,1.0,0.25,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0
0.0,0.0,0.0,0.25,0.25,0.7142857142857142,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0
0.0,1.0,0.0,0.5,0.0625,0.4285714285714284,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0
0.0,1.0,0.0,0.0,0.0625,0.4285714285714284,1.0,0.0,0.25,0.3333333333333333,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0
0.0,1.0,0.0,0.0,0.0625,0.4285714285714284,1.0,0.0,0.25,0.6666666666666667,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0625,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,0.75,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,0.0,0.0,0.5,0.6666666666666667,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,0.0,0.0,0.5,0.25,0.2857142857142856,1.0,0.25,0.75,0.0,0.75,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.0
0.0,1.0,0.0,0.75,0.1875,0.4285714285714284,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.75,0.0,0.2857142857142856,1.0,0.5,0.75,0.3333333333333333,1.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.25,0.4285714285714284,0.0,0.25,0.75,0.3333333333333333,0.75,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.5,0.125,0.4285714285714284,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.25,0.375,0.4285714285714284,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.0
0.0,1.0,0.0,0.5,0.5,0.5714285714285712,0.0,0.5,1.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.3125,0.4285714285714284,0.0,0.0,1.0,1.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0625,0.4285714285714284,0.0,0.0,0.5,0.3333333333333333,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.25,0.0625,0.2857142857142856,1.0,0.25,0.25,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0
0.0,1.0,0.0,0.25,0.25,0.4285714285714284,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.1875,0.2857142857142856,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.5,0.1875,0.2857142857142856,0.0,0.25,0.75,0.3333333333333333,1.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,0.0,0.0,0.0,0.46875,0.4285714285714284,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.75,0.0
0.0,1.0,0.0,0.75,0.1875,0.4285714285714284,1.0,0.0,0.75,0.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0
0.3333333333333333,1.0,0.0,0.0,0.0625,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0
0.0,1.0,0.0,0.0,0.25,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,1.0
0.3333333333333333,0.0,0.0,0.5,0.0,0.5714285714285712,0.0,0.75,0.5,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.0
0.0,0.0,0.0,0.75,0.3125,0.4285714285714284,1.0,0.25,0.75,0.0,0.75,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0
0.0,1.0,0.0,0.75,0.6875,0.2857142857142856,1.0,0.25,0.75,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.0
0.0,1.0,0.0,0.75,0.5625,0.2857142857142856,1.0,0.5,0.75,0.0,0.5,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0625,0.4285714285714284,0.0,0.0,0.25,1.0,0.5,1.0,0.25,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0
0.0,1.0,0.0,0.25,0.375,0.2857142857142856,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.3125,0.4285714285714284,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.2857142857142856,1.0,0.0,0.5,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,0.0,0.0,0.5,0.6666666666666667,0.25,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.0,0.4285714285714284,1.0,0.0,0.75,0.6666666666666667,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,1.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.75,0.0625,0.4285714285714284,1.0,0.0,0.25,0.3333333333333333,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.2857142857142856,0.0,0.0,0.25,0.6666666666666667,0.5,0.0,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,1.0,0.0,0.25,0.6666666666666667,0.75,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,1.0,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.0625,0.5714285714285712,0.0,0.25,0.75,0.3333333333333333,0.25,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,1.0,0.25,0.25,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.2857142857142856,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.0,0.75,0.6666666666666667,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.2857142857142856,0.0,0.0,0.25,1.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.3333333333333333,1.0,0.0,0.0,0.0,0.5714285714285712,1.0,0.0,0.0,0.6666666666666667,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.0
0.6666666666666666,1.0,0.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.0,0.5714285714285712,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0
0.0,1.0,0.0,0.25,0.0625,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.0,1.0,0.0,0.25,0.0625,0.4285714285714284,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0
0.0,1.0,0.0,0.0,0.0625,0.2857142857142856,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.0,0.0625,0.2857142857142856,0.0,0.0,0.75,0.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0625,0.4285714285714284,0.0,0.0,0.75,0.6666666666666667,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.75,0.25,0.4285714285714284,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0
0.0,1.0,0.0,1.0,0.0625,0.2857142857142856,0.0,0.25,0.75,0.6666666666666667,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.25,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.28125,0.5714285714285712,1.0,0.0,0.75,0.3333333333333333,0.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
0.0,1.0,0.0,0.5,0.0,0.4285714285714284,0.0,0.5,0.75,0.3333333333333333,1.0,0.0,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.125,0.4285714285714284,0.0,0.0,0.75,0.0,0.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.0625,0.2857142857142856,0.0,0.0,0.75,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.4375,0.2857142857142856,0.0,0.0,0.25,0.3333333333333333,1.0,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.0625,0.2857142857142856,0.0,0.25,0.5,0.3333333333333333,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.75,0.0625,0.4285714285714284,1.0,0.5,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0
0.0,0.0,0.0,0.5,0.375,0.5714285714285712,0.0,0.75,1.0,0.6666666666666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.0
0.6666666666666666,1.0,0.0,0.0,0.0625,0.5714285714285712,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.0
0.0,1.0,0.0,0.75,0.0625,0.4285714285714284,0.0,0.25,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.0
0.0,1.0,0.0,0.0,0.125,0.2857142857142856,0.0,0.0,0.25,0.3333333333333333,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.2857142857142856,0.0,0.25,0.25,0.6666666666666667,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.25,0.5,0.6666666666666667,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.25,0.5,0.6666666666666667,0.25,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,0.0,0.0,1.0,0.6666666666666667,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,1.0,0.25,0.5,0.6666666666666667,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,1.0,0.0,0.2857142857142856,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,1.0,0.0625,0.2857142857142856,1.0,1.0,1.0,0.0,0.75,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.0,0.75,0.6666666666666667,0.75,0.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.125,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,0.75,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,1.0,0.0625,0.2857142857142856,0.0,0.25,1.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.0
0.0,1.0,0.0,0.75,0.0,0.4285714285714284,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.5714285714285712,1.0,0.25,0.75,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0625,0.4285714285714284,0.0,0.0,1.0,0.3333333333333333,0.25,1.0,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0
0.0,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,1.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.1875,0.4285714285714284,1.0,0.0,0.25,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.25,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.1875,0.4285714285714284,0.0,0.0,0.75,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.5,0.25,0.2857142857142856,0.0,0.0,1.0,0.6666666666666667,1.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.25,0.25,0.3333333333333333,0.25,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.125,0.4285714285714284,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.25,0.5,0.3333333333333333,0.25,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,1.0,0.25,0.5,0.3333333333333333,0.25,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.1875,0.4285714285714284,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.5625,0.2857142857142856,0.0,0.0,0.0,0.3333333333333333,0.75,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0
0.0,1.0,0.0,0.25,0.0,0.4285714285714284,0.0,0.0,0.5,0.6666666666666667,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.125,0.4285714285714284,0.0,0.25,0.5,0.6666666666666667,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.25,0.125,0.4285714285714284,1.0,0.0,0.25,0.6666666666666667,0.75,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.5,0.0,0.4285714285714284,1.0,0.25,1.0,0.6666666666666667,1.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.0,0.5,0.6666666666666667,0.75,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.3125,0.2857142857142856,0.0,0.25,0.75,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,0.0,0.75,0.125,0.2857142857142856,0.0,0.25,1.0,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.3333333333333333,0.0,0.0,0.75,0.5,0.5714285714285712,0.0,0.5,0.5,0.0,1.0,1.0,0.25,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.0
0.3333333333333333,1.0,0.0,0.0,0.1875,0.2857142857142856,0.0,0.0,0.25,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.6666666666666666,1.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.25,0.6666666666666667,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
0.0,0.0,0.0,0.5,0.34375,0.4285714285714284,1.0,0.0,0.75,0.3333333333333333,0.5,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.75,0.28125,0.4285714285714284,1.0,0.0,1.0,0.3333333333333333,0.25,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.5,0.0,0.2857142857142856,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.0625,0.2857142857142856,1.0,0.0,0.25,0.6666666666666667,0.75,0.0,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.0,0.0,0.4285714285714284,0.0,0.0,0.25,0.3333333333333333,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0
0.6666666666666666,0.0,0.0,0.25,0.65625,0.8571428571428572,1.0,1.0,0.5,0.3333333333333333,0.75,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
0.0,1.0,0.0,0.5,0.25,0.7142857142857142,0.0,0.0,0.25,0.6666666666666667,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0
0.3333333333333333,1.0,0.0,0.75,0.15625,0.5714285714285712,0.0,0.75,1.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0
0.0,1.0,0.0,0.25,0.3125,0.2857142857142856,1.0,0.0,0.75,0.3333333333333333,1.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,0.25,0.15625,0.4285714285714284,0.0,0.0,0.75,0.6666666666666667,0.25,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.75,1.0
0.0,1.0,0.0,1.0,0.40625,0.4285714285714284,1.0,0.75,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0
0.0,1.0,0.0,0.75,0.3125,0.5714285714285712,1.0,0.0,0.75,0.0,0.75,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.5,0.3125,0.4285714285714284,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.3333333333333333,1.0,0.0,0.0,0.15625,0.7142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0
0.0,1.0,0.0,0.25,0.125,0.4285714285714284,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0
0.0,0.0,1.0,0.5,0.34375,0.1428571428571428,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.0
0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.75,0.3333333333333333,1.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,1.0
0.3333333333333333,1.0,1.0,0.0,0.1875,0.0,0.0,0.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0
0.0,1.0,1.0,0.5,0.125,0.0,0.0,0.25,0.75,0.0,1.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0
0.0,1.0,1.0,0.25,0.0,0.1428571428571428,0.0,0.0,0.25,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.75,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
0.0,1.0,1.0,0.5,0.15625,0.1428571428571428,1.0,0.0,0.25,0.3333333333333333,0.25,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.0,0.5,0.6666666666666667,1.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.75,0.0
0.3333333333333333,1.0,1.0,0.25,0.0,0.2857142857142856,0.0,0.0,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0
0.3333333333333333,0.0,1.0,0.25,0.0,0.2857142857142856,0.0,0.25,0.75,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0
0.0,0.0,1.0,0.0,0.125,0.1428571428571428,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0
0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.75,1.0,0.75,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0
0.3333333333333333,1.0,1.0,0.25,0.125,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.75,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.0
0.0,1.0,1.0,0.25,0.0,0.1428571428571428,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,1.0
0.0,1.0,1.0,0.5,0.0625,0.2857142857142856,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.75,1.0
0.0,1.0,1.0,1.0,0.0,0.1428571428571428,1.0,0.75,1.0,0.3333333333333333,0.5,1.0,0.75,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0
0.0,1.0,1.0,0.75,0.125,0.2857142857142856,1.0,0.25,0.5,0.3333333333333333,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0
0.0,1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.75,0.3333333333333333,0.25,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.25,0.21875,0.0,1.0,0.0,0.75,0.3333333333333333,0.25,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
